@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
1807,'2019/03/14 02:26:53:888',99,-3092509,-5596244,-7044988,-6851479,-8560812,-14411239,-15725554,-12567749,-9080982,-6383729,-8555127,-6387573,-7178637,-7313569,-6655130,-9546425,-9480375,-8029329,-5922926,-5923181,-7041131,-10988967,-8887455,-8035239,-10204609,-13491425,-11583689,-7042433,-5725032,-5330531,-530988,-2832972,-9542561,-14738402,-16251383,-16448505,-12303551,-6579824,-5263966,-5527652,-66832,-264722,-5266277,-6183512,-10131864,-15461868,-14408924,-6513516,-5132380,-7435388,-1580840,-1053465,-3160892,-5657168,-5327945,-7104872,-12895942,-9277591,-5658722,-5856615,-4475736,-5135470,-5663877,-5462628,-5261896,-5722447,-6117720,-8289405,-8027782,-6449524,-3818063,-3620685,-7306639,-6975867,-5723220,-6183514,-6643553,-7891062,-8024184,-8355200,-66575,-523,-594461,-1581614,-2436662,-4475989,-6119789,-7303551,-7435649,-8620433,-66827,-258,-66569,-464674,-1781308,-1451053,-3095622,-4805982,-5989745,-6516344,3
1808,'2019/03/14 02:26:53:922',99,-3026460,-5661780,-6979453,-6917527,-8560812,-14673897,-15725553,-12370371,-8949652,-6317936,-8489334,-6584695,-7047309,-7313569,-6720409,-9743290,-9414581,-7832206,-5857133,-5922926,-6975595,-10988711,-8625054,-8101033,-10533316,-13491168,-11386567,-6976384,-5659239,-5264995,-530988,-2832971,-9542561,-14738402,-16251383,-16448505,-12040636,-6514032,-5263966,-5658982,-66832,-264723,-5266277,-6183257,-10197656,-15461868,-14277338,-6381930,-5132379,-7566974,-1580840,-1053465,-3160892,-5657169,-5327945,-7170665,-12961734,-9146005,-5658722,-5856615,-4475736,-5069935,-5663877,-5528164,-5261896,-5722448,-6117720,-8289662,-7961989,-6449524,-3818063,-3555148,-7306639,-6975610,-5723220,-6117978,-6643553,-7891062,-7958647,-8355200,-66575,-523,-594461,-1516078,-2436662,-4541526,-6119789,-7238014,-7370113,-8620434,-66827,-258,-66569,-464673,-1781308,-1451053,-3095622,-4805727,-5924208,-6516345,3
1809,'2019/03/14 02:26:53:955',99,-3026460,-5661780,-6979453,-6917527,-8560812,-14673897,-15725553,-12370371,-8949652,-6317936,-8489334,-6584695,-7047309,-7313569,-6720409,-9743290,-9414581,-7832206,-5857133,-5922926,-6975595,-10988711,-8625054,-8101033,-10533316,-13491168,-11386567,-6976384,-5659239,-5264995,-530988,-2832971,-9542561,-14738402,-16251383,-16448505,-12040636,-6514032,-5263966,-5658982,-66832,-264723,-5266277,-6183257,-10197656,-15461868,-14277338,-6381930,-5132379,-7566974,-1580840,-1053465,-3160892,-5657169,-5327945,-7170665,-12961734,-9146005,-5658722,-5856615,-4475736,-5069935,-5663877,-5528164,-5261896,-5722448,-6117720,-8289662,-7961989,-6449524,-3818063,-3555148,-7306639,-6975610,-5723220,-6117978,-6643553,-7891062,-7958647,-8355200,-66575,-523,-594461,-1516078,-2436662,-4541526,-6119789,-7238014,-7370113,-8620434,-66827,-258,-66569,-464673,-1781308,-1451053,-3095622,-4805727,-5924208,-6516345,3
1810,'2019/03/14 02:26:53:988',99,-2960924,-5727572,-6914173,-6983320,-8692397,-14871019,-15659760,-12172992,-8883603,-6317679,-8357749,-6716024,-6916237,-7379361,-6720409,-9743546,-9348788,-7700364,-5857132,-5857389,-7172717,-10988454,-8493469,-8035497,-10664901,-13359839,-11123651,-6910335,-5593703,-5264739,-530987,-2964557,-9805476,-14869988,-16251383,-16448505,-11908794,-6448496,-5263965,-5725032,-66832,-264722,-5266277,-6249306,-10395036,-15527661,-14145752,-6316137,-5132379,-7764096,-1580840,-987929,-3160893,-5657169,-5327945,-7236715,-13027271,-9014419,-5593186,-5856616,-4475735,-5069934,-5663878,-5462628,-5261896,-5722448,-6183256,-8355199,-7896452,-6449524,-3818063,-3555149,-7241102,-6975866,-5723220,-6183514,-6643553,-7825526,-7958647,-8355200,-66575,-523,-594461,-1516077,-2436663,-4541525,-6119789,-7238014,-7435649,-8620434,-66827,-258,-66569,-464673,-1781053,-1385517,-3095621,-4805727,-5924208,-6516344,3
1811,'2019/03/14 02:26:54:022',99,-2960924,-5727572,-6914173,-6983320,-8692397,-14871019,-15659760,-12172992,-8883603,-6317679,-8357749,-6716024,-6916237,-7379361,-6720409,-9743546,-9348788,-7700364,-5857132,-5857389,-7172717,-10988454,-8493469,-8035497,-10664901,-13359839,-11123651,-6910335,-5593703,-5264739,-530987,-2964557,-9805476,-14869988,-16251383,-16448505,-11908794,-6448496,-5263965,-5725032,-66832,-264722,-5266277,-6249306,-10395036,-15527661,-14145752,-6316137,-5132379,-7764096,-1580840,-987929,-3160893,-5657169,-5327945,-7236715,-13027271,-9014419,-5593186,-5856616,-4475735,-5069934,-5663878,-5462628,-5261896,-5722448,-6183256,-8355199,-7896452,-6449524,-3818063,-3555149,-7241102,-6975866,-5723220,-6183514,-6643553,-7825526,-7958647,-8355200,-66575,-523,-594461,-1516077,-2436663,-4541525,-6119789,-7238014,-7435649,-8620434,-66827,-258,-66569,-464673,-1781053,-1385517,-3095621,-4805727,-5924208,-6516344,3
1812,'2019/03/14 02:26:54:056',99,-2960924,-5727572,-6914173,-6983320,-8692397,-14871019,-15659760,-12172992,-8883603,-6317679,-8357749,-6716024,-6916237,-7379361,-6720409,-9743546,-9348788,-7700364,-5857132,-5857389,-7172717,-10988454,-8493469,-8035497,-10664901,-13359839,-11123651,-6910335,-5593703,-5264739,-530987,-2964557,-9805476,-14869988,-16251383,-16448505,-11908794,-6448496,-5263965,-5725032,-66832,-264722,-5266277,-6249306,-10395036,-15527661,-14145752,-6316137,-5132379,-7764096,-1580840,-987929,-3160893,-5657169,-5327945,-7236715,-13027271,-9014419,-5593186,-5856616,-4475735,-5069934,-5663878,-5462628,-5261896,-5722448,-6183256,-8355199,-7896452,-6449524,-3818063,-3555149,-7241102,-6975866,-5723220,-6183514,-6643553,-7825526,-7958647,-8355200,-66575,-523,-594461,-1516077,-2436663,-4541525,-6119789,-7238014,-7435649,-8620434,-66827,-258,-66569,-464673,-1781053,-1385517,-3095621,-4805727,-5924208,-6516344,3
1813,'2019/03/14 02:26:57:764',100,-4079646,-5267276,-5864318,-7576736,-7772579,-11453131,-9084070,-6910331,-5726316,-5660779,-5269857,-6519413,-6719113,-6852764,-8298670,-11190989,-8887465,-6317939,-5199459,-5660008,-11384232,-10267560,-9348006,-11190982,-14411495,-16185847,-9935776,-6185324,-5067101,-7238523,-2043966,-6976893,-11976381,-15133159,-16185590,-16448506,-11383219,-5658721,-4935257,-9672603,-66575,-264465,-5069412,-5986133,-8552832,-13159369,-12961993,-6119014,-5132634,-7698558,-1449510,-922136,-3095099,-5525583,-5130823,-5460045,-9540498,-10001827,-5857130,-5528679,-4278870,-4938605,-5532291,-5331298,-5065031,-5525326,-5986134,-6710371,-8882056,-9146258,-3686734,-3489355,-7110029,-6844536,-5591891,-5986649,-6446688,-7694197,-7761526,-7697526,-66060,-264,-528154,-1384747,-2174005,-4344660,-5923180,-7172222,-7238784,-8554641,-66313,-2,-66311,-332831,-1518394,-1122858,-2832964,-4609117,-5792879,-6385272,3
1814,'2019/03/14 02:26:57:802',100,-4079646,-5267276,-5864318,-7576736,-7772579,-11453131,-9084070,-6910331,-5726316,-5660779,-5269857,-6519413,-6719113,-6852764,-8298670,-11190989,-8887465,-6317939,-5199459,-5660008,-11384232,-10267560,-9348006,-11190982,-14411495,-16185847,-9935776,-6185324,-5067101,-7238523,-2043966,-6976893,-11976381,-15133159,-16185590,-16448506,-11383219,-5658721,-4935257,-9672603,-66575,-264465,-5069412,-5986133,-8552832,-13159369,-12961993,-6119014,-5132634,-7698558,-1449510,-922136,-3095099,-5525583,-5130823,-5460045,-9540498,-10001827,-5857130,-5528679,-4278870,-4938605,-5532291,-5331298,-5065031,-5525326,-5986134,-6710371,-8882056,-9146258,-3686734,-3489355,-7110029,-6844536,-5591891,-5986649,-6446688,-7694197,-7761526,-7697526,-66060,-264,-528154,-1384747,-2174005,-4344660,-5923180,-7172222,-7238784,-8554641,-66313,-2,-66311,-332831,-1518394,-1122858,-2832964,-4609117,-5792879,-6385272,3
1815,'2019/03/14 02:26:57:832',100,-4079390,-5201740,-5864061,-7576736,-7772579,-11453387,-9149606,-6910331,-5792108,-5660779,-5269858,-6453621,-6719113,-6852763,-8298670,-11125196,-8887465,-6252660,-5199458,-5594472,-11384233,-10202024,-9348006,-11190725,-14345702,-16185847,-10001569,-6185580,-5067101,-7172731,-2043709,-6976893,-11910589,-15067623,-16185590,-16448506,-11383220,-5724258,-4935257,-9672603,-66574,-264465,-5069412,-5920597,-8552575,-13159113,-12961994,-6119013,-5132634,-7698558,-1383975,-922136,-3029563,-5460303,-5130823,-5460045,-9540242,-10002083,-5857130,-5528679,-4344406,-4938605,-5532291,-5331298,-5065031,-5525582,-5920598,-6644579,-8882057,-9080722,-3686733,-3423819,-7110030,-6844537,-5591891,-5986648,-6446688,-7694197,-7761526,-7697526,-66060,-264,-528154,-1384491,-2174005,-4344660,-5922924,-7172221,-7238784,-8489105,-66313,-258,-66311,-332831,-1518394,-1122858,-2832964,-4608862,-5792879,-6385271,3
1816,'2019/03/14 02:26:57:866',100,-4079390,-5201740,-5864061,-7576736,-7772579,-11453387,-9149606,-6910331,-5792108,-5660779,-5269858,-6453621,-6719113,-6852763,-8298670,-11125196,-8887465,-6252660,-5199458,-5594472,-11384233,-10202024,-9348006,-11190725,-14345702,-16185847,-10001569,-6185580,-5067101,-7172731,-2043709,-6976893,-11910589,-15067623,-16185590,-16448506,-11383220,-5724258,-4935257,-9672603,-66574,-264465,-5069412,-5920597,-8552575,-13159113,-12961994,-6119013,-5132634,-7698558,-1383975,-922136,-3029563,-5460303,-5130823,-5460045,-9540242,-10002083,-5857130,-5528679,-4344406,-4938605,-5532291,-5331298,-5065031,-5525582,-5920598,-6644579,-8882057,-9080722,-3686733,-3423819,-7110030,-6844537,-5591891,-5986648,-6446688,-7694197,-7761526,-7697526,-66060,-264,-528154,-1384491,-2174005,-4344660,-5922924,-7172221,-7238784,-8489105,-66313,-258,-66311,-332831,-1518394,-1122858,-2832964,-4608862,-5792879,-6385271,3
1817,'2019/03/14 02:26:57:901',100,-4079390,-5201740,-5864061,-7576736,-7772579,-11453387,-9149606,-6910331,-5792108,-5660779,-5269858,-6453621,-6719113,-6852763,-8298670,-11125196,-8887465,-6252660,-5199458,-5594472,-11384233,-10202024,-9348006,-11190725,-14345702,-16185847,-10001569,-6185580,-5067101,-7172731,-2043709,-6976893,-11910589,-15067623,-16185590,-16448506,-11383220,-5724258,-4935257,-9672603,-66574,-264465,-5069412,-5920597,-8552575,-13159113,-12961994,-6119013,-5132634,-7698558,-1383975,-922136,-3029563,-5460303,-5130823,-5460045,-9540242,-10002083,-5857130,-5528679,-4344406,-4938605,-5532291,-5331298,-5065031,-5525582,-5920598,-6644579,-8882057,-9080722,-3686733,-3423819,-7110030,-6844537,-5591891,-5986648,-6446688,-7694197,-7761526,-7697526,-66060,-264,-528154,-1384491,-2174005,-4344660,-5922924,-7172221,-7238784,-8489105,-66313,-258,-66311,-332831,-1518394,-1122858,-2832964,-4608862,-5792879,-6385271,3
1818,'2019/03/14 02:26:57:933',100,-4079390,-5267276,-5864062,-7576736,-7772323,-11518923,-9149605,-6910331,-5726572,-5660779,-5269857,-6519157,-6719113,-6918300,-8298671,-11125196,-8887464,-6252660,-5199459,-5594472,-11384232,-10202023,-9348006,-11190725,-14345702,-16185847,-10001569,-6185324,-5067101,-7238267,-2043709,-6976893,-11976125,-15067623,-16185591,-16448506,-11448756,-5724258,-4935257,-9738139,-66574,-264465,-5134948,-5986133,-8552831,-13159113,-12961994,-6119014,-5198170,-7633022,-1449510,-922136,-3095099,-5460046,-5130823,-5460045,-9605778,-10002083,-5857130,-5528678,-4278870,-4938605,-5467011,-5331298,-5065031,-5525582,-5986134,-6710116,-8882056,-9080722,-3686478,-3489355,-7110029,-6779001,-5526355,-5986649,-6446688,-7694197,-7761526,-7697526,-66060,-264,-528410,-1384490,-2239541,-4344660,-5923180,-7172222,-7304320,-8489105,-66313,-258,-66311,-332831,-1518394,-1122858,-2832964,-4608861,-5792879,-6385271,3
1819,'2019/03/14 02:26:57:966',100,-4079390,-5267276,-5864062,-7576736,-7772323,-11518923,-9149605,-6910331,-5726572,-5660779,-5269857,-6519157,-6719113,-6918300,-8298671,-11125196,-8887464,-6252660,-5199459,-5594472,-11384232,-10202023,-9348006,-11190725,-14345702,-16185847,-10001569,-6185324,-5067101,-7238267,-2043709,-6976893,-11976125,-15067623,-16185591,-16448506,-11448756,-5724258,-4935257,-9738139,-66574,-264465,-5134948,-5986133,-8552831,-13159113,-12961994,-6119014,-5198170,-7633022,-1449510,-922136,-3095099,-5460046,-5130823,-5460045,-9605778,-10002083,-5857130,-5528678,-4278870,-4938605,-5467011,-5331298,-5065031,-5525582,-5986134,-6710116,-8882056,-9080722,-3686478,-3489355,-7110029,-6779001,-5526355,-5986649,-6446688,-7694197,-7761526,-7697526,-66060,-264,-528410,-1384490,-2239541,-4344660,-5923180,-7172222,-7304320,-8489105,-66313,-258,-66311,-332831,-1518394,-1122858,-2832964,-4608861,-5792879,-6385271,3
1820,'2019/03/14 02:26:57:998',100,-4079390,-5267276,-5864061,-7576736,-7772323,-11453387,-9149861,-6910331,-5726316,-5660779,-5270113,-6519412,-6719113,-6852764,-8298670,-11125452,-8887464,-6318195,-5199458,-5594471,-11384232,-10202023,-9282470,-11190726,-14345702,-16185591,-10001569,-6185580,-5067101,-7238267,-2043709,-6911357,-11910589,-15067622,-16185591,-16448506,-11448756,-5658978,-4935258,-9672347,-66574,-264465,-5134948,-5986133,-8487038,-13093576,-13027530,-6119015,-5132634,-7633022,-1449510,-922136,-3095099,-5460047,-5131078,-5460045,-9540242,-10002083,-5922665,-5528678,-4278870,-4938605,-5466755,-5331299,-5065031,-5591118,-5920598,-6710116,-8882056,-9080722,-3686734,-3423819,-7110030,-6844537,-5591891,-5986648,-6446688,-7694197,-7761526,-7697526,-66060,-264,-528154,-1384491,-2239541,-4344659,-5922924,-7172221,-7238784,-8489104,-66313,-2,-775,-332830,-1518394,-1122602,-2832964,-4609117,-5792879,-6385015,3
1821,'2019/03/14 02:26:58:036',100,-4079390,-5267276,-5864061,-7576736,-7772323,-11453387,-9149861,-6910331,-5726316,-5660779,-5270113,-6519412,-6719113,-6852764,-8298670,-11125452,-8887464,-6318195,-5199458,-5594471,-11384232,-10202023,-9282470,-11190726,-14345702,-16185591,-10001569,-6185580,-5067101,-7238267,-2043709,-6911357,-11910589,-15067622,-16185591,-16448506,-11448756,-5658978,-4935258,-9672347,-66574,-264465,-5134948,-5986133,-8487038,-13093576,-13027530,-6119015,-5132634,-7633022,-1449510,-922136,-3095099,-5460047,-5131078,-5460045,-9540242,-10002083,-5922665,-5528678,-4278870,-4938605,-5466755,-5331299,-5065031,-5591118,-5920598,-6710116,-8882056,-9080722,-3686734,-3423819,-7110030,-6844537,-5591891,-5986648,-6446688,-7694197,-7761526,-7697526,-66060,-264,-528154,-1384491,-2239541,-4344659,-5922924,-7172221,-7238784,-8489104,-66313,-2,-775,-332830,-1518394,-1122602,-2832964,-4609117,-5792879,-6385015,3
1822,'2019/03/14 02:26:58:069',100,-4079390,-5267276,-5864061,-7576736,-7772323,-11453387,-9149861,-6910331,-5726316,-5660779,-5270113,-6519412,-6719113,-6852764,-8298670,-11125452,-8887464,-6318195,-5199458,-5594471,-11384232,-10202023,-9282470,-11190726,-14345702,-16185591,-10001569,-6185580,-5067101,-7238267,-2043709,-6911357,-11910589,-15067622,-16185591,-16448506,-11448756,-5658978,-4935258,-9672347,-66574,-264465,-5134948,-5986133,-8487038,-13093576,-13027530,-6119015,-5132634,-7633022,-1449510,-922136,-3095099,-5460047,-5131078,-5460045,-9540242,-10002083,-5922665,-5528678,-4278870,-4938605,-5466755,-5331299,-5065031,-5591118,-5920598,-6710116,-8882056,-9080722,-3686734,-3423819,-7110030,-6844537,-5591891,-5986648,-6446688,-7694197,-7761526,-7697526,-66060,-264,-528154,-1384491,-2239541,-4344659,-5922924,-7172221,-7238784,-8489104,-66313,-2,-775,-332830,-1518394,-1122602,-2832964,-4609117,-5792879,-6385015,3
1823,'2019/03/14 02:26:58:100',100,-4079390,-5267276,-5864061,-7576736,-7772323,-11453387,-9149605,-6910331,-5726571,-5660779,-5270113,-6519156,-6719113,-6852763,-8298670,-11125196,-8887464,-6318196,-5199458,-5594471,-11384232,-10202023,-9282470,-11190726,-14345702,-16185847,-10001569,-6185581,-5067101,-7238267,-1978173,-6911101,-11910588,-15067623,-16185591,-16448506,-11448756,-5658978,-4935258,-9672347,-66574,-264465,-5134948,-5920597,-8487038,-13093576,-13027786,-6119014,-5132634,-7632766,-1449510,-922136,-3095099,-5460047,-5065287,-5394510,-9474705,-10067619,-5857130,-5528679,-4278870,-4938605,-5466755,-5331298,-5065031,-5525582,-5920598,-6710116,-8882056,-9080722,-3686478,-3423818,-7110029,-6844537,-5591891,-5986648,-6446688,-7694197,-7761526,-7631990,-66060,-264,-528154,-1318955,-2174005,-4344660,-5923179,-7106686,-7238784,-8489104,-66312,-2,-66311,-332831,-1518394,-1122858,-2832963,-4674397,-5792879,-6385015,3
1824,'2019/03/14 02:26:58:133',100,-4079390,-5267276,-5864061,-7576736,-7772323,-11453387,-9149605,-6910331,-5726571,-5660779,-5270113,-6519156,-6719113,-6852763,-8298670,-11125196,-8887464,-6318196,-5199458,-5594471,-11384232,-10202023,-9282470,-11190726,-14345702,-16185847,-10001569,-6185581,-5067101,-7238267,-1978173,-6911101,-11910588,-15067623,-16185591,-16448506,-11448756,-5658978,-4935258,-9672347,-66574,-264465,-5134948,-5920597,-8487038,-13093576,-13027786,-6119014,-5132634,-7632766,-1449510,-922136,-3095099,-5460047,-5065287,-5394510,-9474705,-10067619,-5857130,-5528679,-4278870,-4938605,-5466755,-5331298,-5065031,-5525582,-5920598,-6710116,-8882056,-9080722,-3686478,-3423818,-7110029,-6844537,-5591891,-5986648,-6446688,-7694197,-7761526,-7631990,-66060,-264,-528154,-1318955,-2174005,-4344660,-5923179,-7106686,-7238784,-8489104,-66312,-2,-66311,-332831,-1518394,-1122858,-2832963,-4674397,-5792879,-6385015,3
1825,'2019/03/14 02:26:58:167',100,-4079390,-5267276,-5864061,-7576736,-7772323,-11453387,-9149862,-6910331,-5726571,-5660778,-5270113,-6519412,-6653577,-6852764,-8298670,-11125452,-8887464,-6318196,-5199459,-5594472,-11318696,-10267560,-9348005,-11190726,-14411239,-16120311,-10001569,-6185580,-5067101,-7238523,-2043709,-6911100,-11910589,-15067622,-16185591,-16448506,-11514292,-5724514,-4869722,-9672603,-66574,-264209,-5069412,-5920597,-8421246,-13027783,-12962250,-6119270,-5198170,-7567229,-1449510,-922392,-3029563,-5460303,-5130823,-5460045,-9474449,-10002083,-5922666,-5463143,-4278870,-4938605,-5466755,-5331298,-5065031,-5525582,-5920598,-6644579,-8816520,-9146258,-3686734,-3489355,-7110030,-6779001,-5526355,-5986649,-6512224,-7694197,-7761526,-7631990,-66060,-264,-528154,-1384490,-2174004,-4344659,-5923179,-7172477,-7238783,-8489104,-66313,-258,-66311,-332830,-1518395,-1122858,-2832963,-4609117,-5792878,-6385015,3
1826,'2019/03/14 02:26:58:200',100,-4079390,-5267276,-5864061,-7576736,-7772323,-11453387,-9149862,-6910331,-5726571,-5660778,-5270113,-6519412,-6653577,-6852764,-8298670,-11125452,-8887464,-6318196,-5199459,-5594472,-11318696,-10267560,-9348005,-11190726,-14411239,-16120311,-10001569,-6185580,-5067101,-7238523,-2043709,-6911100,-11910589,-15067622,-16185591,-16448506,-11514292,-5724514,-4869722,-9672603,-66574,-264209,-5069412,-5920597,-8421246,-13027783,-12962250,-6119270,-5198170,-7567229,-1449510,-922392,-3029563,-5460303,-5130823,-5460045,-9474449,-10002083,-5922666,-5463143,-4278870,-4938605,-5466755,-5331298,-5065031,-5525582,-5920598,-6644579,-8816520,-9146258,-3686734,-3489355,-7110030,-6779001,-5526355,-5986649,-6512224,-7694197,-7761526,-7631990,-66060,-264,-528154,-1384490,-2174004,-4344659,-5923179,-7172477,-7238783,-8489104,-66313,-258,-66311,-332830,-1518395,-1122858,-2832963,-4609117,-5792878,-6385015,3
1827,'2019/03/14 02:26:58:233',100,-4079390,-5267276,-5864061,-7576736,-7772323,-11453387,-9149862,-6910331,-5726571,-5660778,-5270113,-6519412,-6653577,-6852764,-8298670,-11125452,-8887464,-6318196,-5199459,-5594472,-11318696,-10267560,-9348005,-11190726,-14411239,-16120311,-10001569,-6185580,-5067101,-7238523,-2043709,-6911100,-11910589,-15067622,-16185591,-16448506,-11514292,-5724514,-4869722,-9672603,-66574,-264209,-5069412,-5920597,-8421246,-13027783,-12962250,-6119270,-5198170,-7567229,-1449510,-922392,-3029563,-5460303,-5130823,-5460045,-9474449,-10002083,-5922666,-5463143,-4278870,-4938605,-5466755,-5331298,-5065031,-5525582,-5920598,-6644579,-8816520,-9146258,-3686734,-3489355,-7110030,-6779001,-5526355,-5986649,-6512224,-7694197,-7761526,-7631990,-66060,-264,-528154,-1384490,-2174004,-4344659,-5923179,-7172477,-7238783,-8489104,-66313,-258,-66311,-332830,-1518395,-1122858,-2832963,-4609117,-5792878,-6385015,3
1828,'2019/03/14 02:26:58:268',100,-4079390,-5267276,-5864317,-7576737,-7772323,-11387595,-9149605,-6910331,-5726315,-5660778,-5269857,-6519412,-6653577,-6852764,-8298670,-11190988,-8887464,-6318196,-5199459,-5594471,-11384233,-10267560,-9348006,-11190726,-14411495,-16120311,-10001568,-6185324,-5067101,-7238523,-2043709,-6976893,-11910589,-15067622,-16185591,-16448506,-11514292,-5658722,-4869721,-9672603,-66574,-264465,-5069412,-5920597,-8355708,-12961991,-12962250,-6119270,-5198170,-7567229,-1383974,-922136,-3095099,-5460047,-5065287,-5460045,-9539985,-10002083,-5922666,-5528679,-4278870,-4938605,-5466755,-5331298,-5065031,-5525582,-5920598,-6644579,-8816519,-9146259,-3686734,-3489355,-7110030,-6844537,-5591891,-5986649,-6446688,-7694197,-7761526,-7697526,-66060,-264,-528154,-1384491,-2239541,-4344660,-5922923,-7172222,-7238784,-8554640,-66313,-2,-66311,-332830,-1518394,-1122858,-2832963,-4608861,-5792879,-6385016,3
1829,'2019/03/14 02:26:58:302',100,-4079390,-5267276,-5864317,-7576737,-7772323,-11387595,-9149605,-6910331,-5726315,-5660778,-5269857,-6519412,-6653577,-6852764,-8298670,-11190988,-8887464,-6318196,-5199459,-5594471,-11384233,-10267560,-9348006,-11190726,-14411495,-16120311,-10001568,-6185324,-5067101,-7238523,-2043709,-6976893,-11910589,-15067622,-16185591,-16448506,-11514292,-5658722,-4869721,-9672603,-66574,-264465,-5069412,-5920597,-8355708,-12961991,-12962250,-6119270,-5198170,-7567229,-1383974,-922136,-3095099,-5460047,-5065287,-5460045,-9539985,-10002083,-5922666,-5528679,-4278870,-4938605,-5466755,-5331298,-5065031,-5525582,-5920598,-6644579,-8816519,-9146259,-3686734,-3489355,-7110030,-6844537,-5591891,-5986649,-6446688,-7694197,-7761526,-7697526,-66060,-264,-528154,-1384491,-2239541,-4344660,-5922923,-7172222,-7238784,-8554640,-66313,-2,-66311,-332830,-1518394,-1122858,-2832963,-4608861,-5792879,-6385016,3
1830,'2019/03/14 02:26:58:334',100,-4079389,-5267020,-5864061,-7511200,-7837860,-11387595,-9149605,-6910075,-5726315,-5660779,-5269857,-6453621,-6653577,-6852764,-8298670,-11190989,-8887464,-6318196,-5199458,-5594471,-11384232,-10267560,-9282469,-11190726,-14411239,-16120311,-10001312,-6185324,-5067101,-7238523,-2109502,-6976894,-11910589,-15067622,-16185591,-16448506,-11448755,-5658978,-4869721,-9672603,-66574,-264209,-5069412,-5920341,-8355451,-12961990,-12961994,-6119014,-5198170,-7567229,-1449254,-922136,-3029563,-5460303,-5065287,-5460045,-9539985,-10002083,-5922666,-5528678,-4278870,-4938605,-5466755,-5331298,-5065031,-5525582,-5920598,-6710115,-8816520,-9146258,-3620942,-3423819,-7109774,-6778745,-5591891,-5986649,-6512224,-7694197,-7761526,-7631990,-66060,-264,-528154,-1384491,-2239541,-4344660,-5923179,-7106686,-7238784,-8489104,-66312,-258,-66311,-332830,-1518394,-1122602,-2832963,-4608861,-5792879,-6385015,3
